Khu vực,Tiêu đề,Giá (triệu),Diện tích (m²),Giá/m² (triệu),Vị trí,Ngày đăng,Cắt lỗ?,Link
Nam Từ Liêm,SỞ HỮU NGAY CĂN HỘ CHUNG CƯ BẮC HÀ TỐ HỮU - 132M2 - 3 PHÒNG NGỦ - TẦNG CAO VỪA THOÁNG,,132.0,,·P. Trung Văn (P. Đại Mỗ mới),Đăng 6 ngày trước,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-trung-van-c14-bo-cong-an/so-ngay-bac-ha-132m2-gia-10-ty-tang-cao-vua-thoang-pr45063923
Nam Từ Liêm,"Quỹ chuyển nhượng 99 căn ngoại giao The Matrix One 1&2 cam kết rẻ nhất thị trường, vay 0% 36 tháng",9000.0,75.0,120.0,·P. Mễ Trì (P. Đại Mỗ mới),Đăng 1 tuần trước,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-quang-dao-phuong-me-tri-the-matrix-one/quy-1pn-2pn-3pn-4-pn-tai-gia-tot-nhat-thi-truong-gd-1-2-vay-bank-htls-pr44555461
Nam Từ Liêm,"Chính chủ cần bán gấp : Studio 2,1 tỷ, 1PN + 3,1 tỷ. 2PN 3,9 tỷ 3PN 5,5 tỷ tại Vinhomes Smart City",4300.0,55.0,78.18181818181819,·P. Tây Mỗ,Đăng 1 tuần trước,Có,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sapphire-vinhomes-smart-city/chinh-chu-ban-studio-1-8-ty-1pn-2-9-ty-2pn-3-9-ty-3pn-5-1-ty-tai-city-pr44367106
Nam Từ Liêm,"CHÍNH CHỦ CẦN BÁN GẤP 10 CH : 1N+ 3,2t tỷ, 2N 4,1 tỷ, 3N 5,1 tỷ tại Vinhomes Smart City",4100.0,55.0,74.54545454545455,P. Tây Mỗ,Đăng hôm nay,Có,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sapphire-vinhomes-smart-city/chinh-chu-ban-gap-10-ch-1n-3-2t-ty-2n-4-1-ty-3n-5-1-ty-tai-city-pr45315785
Nam Từ Liêm,Độc quyền quỹ căn hộ Vinhomes Gardenia 2 - 3 - 4 phòng ngủ & Duplex chuyển nhượng giá cạnh tranh,8100.0,79.0,102.53164556962025,P. Cầu Diễn (P. Từ Liêm mới),Đăng hôm nay,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ham-nghi-phuong-cau-dien-vinhomes-gardenia/doc-quyen-quy-1-2-3-4-phong-ngu-duplex-gia-chuyen-nhuong-tot-nhat-pr44347851
Hoàng Mai,"Bán căn hộ CC 90m²- 6,55 tỷ - Căn góc Mặt đường Giải Phóng - Tòa ICC số 1277 Giải Phóng",6550.0,90.0,72.77777777777777,·P. Thịnh Liệt (P. Hoàng Mai mới),Đăng 2 ngày trước,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-giai-phong-phuong-thinh-liet-8/ban-cc-90m2-7-15-ty-tai-toa-nha-icc-so-1277-hoang-mai-ha-noi-pr45237289
Hoàng Mai,"Sale lớn nhất năm tặng xe ô tô chính sách bán hàng hấp dẫn, áp dụng đến 25/3/2026",5500.0,61.5,89.4308943089431,·P. Hoàng Liệt,Đăng 4 ngày trước,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-duong-phuong-hoang-liet-khu-do-thi-moi-linh-dam/sale-lon-nhat-nam-tang-xe-o-to-chinh-sach-ban-hang-hap-dan-ap-dung-en-25-3-2026-chu-pr45278200
Hoàng Mai,"Bán căn 07 chung cư X2 Đại Kim sẵn sổ đỏ, đầy đủ nội thất về ở ngay",6740.0,86.4,78.00925925925925,·P. Đại Kim (P. Hoàng Liệt mới),Đăng 6 ngày trước,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hoa-phuong-dai-kim-chung-cu-x2-dai-kim/ban-07-ai-san-so-o-ay-u-noi-that-ve-o-ngay-pr45262422
Hoàng Mai,Bán căn hộ The One Gamuda 64m2 2PN đầy đủ nội thất view nội khu0982 486 ***,5600.0,64.0,87.5,P. Trần Phú (P. Lĩnh Nam mới),Đăng hôm nay,,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tran-phu-7-the-one-residence-gamuda-garden/ban-64m2-2pn-day-du-noi-that-view-noi-khu-pr44779932
Hoàng Mai,Chung cư view đẹp dành cho vợ chồng mới cưới - sát vành đai 3,5190.0,59.0,87.96610169491525,P. Đại Kim (P. Hoàng Liệt mới),Đăng hôm nay,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hoa-phuong-dai-kim-nha-o-xa-hoi-dong-mo/view-ep-danh-cho-vo-chong-moi-cuoi-sat-vanh-ai-3-pr45296015
Hoàng Mai,"Em Giang PKD chủ đầu tư căn ngoại giao giá tốt nhất thị trường, hỗ trợ vay ưu đãi ngân hàng",6500.0,95.0,68.42105263157895,P. Đại Kim (P. Hoàng Liệt mới),Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hoa-phuong-dai-kim-chung-cu-x2-dai-kim/em-giang-pkd-chu-dau-tu-quy-ngoai-giao-gia-tot-nhat-thi-truong-tro-vay-uu-ngan-hang-pr44752723
Hoàng Mai,"Nhượng lại căn hộ 3PN 99.5m2 The Zen Gamuda, nội thất hoàn thiện giá mềm nhất khu,0982 486 ***",10200.0,99.5,102.51256281407035,P. Trần Phú (P. Lĩnh Nam mới),Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tran-phu-7-the-zen-residence/nhuong-lai-2pn-75-5m2-gamuda-noi-that-co-ban-gia-mem-nhat-khu-pr43458691
Hoàng Mai,"Bán căn hộ 2 phòng ngủ The Two Gamuda 78.5m2 đầy đủ nội thất siêu đẹp view nội khu,0982 486 ***",7480.0,78.5,95.28662420382166,P. Trần Phú (P. Lĩnh Nam mới),Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tran-phu-7-the-two-residence-gamuda-garden/ban-2-phong-ngu-78-5m2-ay-u-noi-that-sieu-ep-0982-486-pr45179649
Hoàng Mai,"Bán căn 3PN The Two Gamuda, 93.7m2 view nội khu siêu đẹp nhà hoàn thiện,0982 486 ***",8400.0,93.7,89.64781216648879,P. Trần Phú (P. Lĩnh Nam mới),Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tran-phu-7-the-two-residence-gamuda-garden/ban-3pn-93-7m2-view-noi-khu-sieu-ep-nha-hoan-thien-098-248-6603-pr45176024
Hoàng Mai,"Bán căn hộ The Two Gamuda 2 phòng ngủ 79m2, view nội khu0904 744 ***",6800.0,79.0,86.07594936708861,P. Trần Phú (P. Hoàng Mai mới),Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tran-phu-7-the-two-residence-gamuda-garden/ban-2-phong-ngu-79m2-view-noi-khu-pr44639580
Hoàng Mai,"Bán căn hộ tòa CT2A 67,9m² 2PN 2WC",5650.0,67.9,83.21060382916052,P. Yên Sở (P. Lĩnh Nam mới),Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tam-trinh-phuong-yen-so-gelexia-riverside/ban-toa-ct2a-67-9m-2pn-2wc-pr45241447
Hoàng Mai,"Em Giang PKD Chủ đầu tư căn hộ 2PN giá tốt nhất dự án, hỗ trợ vay ngân hàng lãi suất ưu đãi",5000.0,79.0,63.29113924050633,P. Hoàng Liệt,Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-hoi-phuong-hoang-liet-rose-town-79-ngoc-hoi/em-giang-pkd-chu-dau-tu-2pn-gia-tot-nhat-du-an-tro-vay-ngan-hang-lai-suat-uu-dai-pr44120060
Hoàng Mai,"Em Giang PKD chủ đầu tư căn 3PN giá tốt nhất còn sót lại, hỗ trợ vay ngân hàng lãi suất ưu đãi",6500.0,88.0,73.86363636363636,P. Hoàng Liệt,Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-hoi-phuong-hoang-liet-rose-town-79-ngoc-hoi/em-giang-pkd-chu-dau-tu-3pn-gia-tot-nhat-con-sot-lai-tro-vay-ngan-hang-lai-suat-uu-dai-pr44757064
Hoàng Mai,"Quỹ độc quyền 1PN-2PN-duplex Rivea Residences đủ tầng hướng đẹp, chiết khấu đặc biệt 22,8% + lì xì",,45.0,,P. Thanh Trì (P. Lĩnh Nam mới),Đăng hôm nay,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vinh-hung-phuong-thanh-tri-rivea-residences/quy-doc-quyen-1pn-2pn-duplex-du-tang-huong-dep-chiet-khau-dac-biet-22-8-li-xi-pr45039447
Hoàng Mai,"GIẬT MÌNH VÌ GIÁ 2.550tr CÓ NGAY CĂN 65m TẠI HH LINH ĐÀM, BAN CÔNG ĐÔNG NAM MÁT RƯỢI Diện",2550.0,65.0,39.23076923076923,P. Hoàng Liệt,Đăng hôm nay,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-duong-phuong-hoang-liet-hh3-linh-dam/giat-minh-vi-gia-2-5x-ty-co-ngay-65m-tai-hh-am-ban-cong-ong-nam-mat-ruoi-dien-pr45312911
Hoàng Mai,Tư vấn chuyên sâu DA melody linh đàm - Quỹ căn chủ đầu tư & chuyển nhượng có 1 0 2 - giá bán bao rẻ,4850.0,75.0,64.66666666666667,P. Hoàng Liệt,Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-bang-liet-phuong-hoang-liet-ha-noi-melody-residences/tu-van-chuyen-sau-du-an-linh-dam-quy-chuyen-nhuong-co-1-0-2-gia-ban-bao-re-thi-truong-pr43501184
Hoàng Mai,"Cần bán căn hộ Hanoi Melody Linh Đàm - 120.01m2, thanh toán tiến độ giãn0966 081 ***",9010.0,120.01,75.07707691025747,P. Hoàng Liệt,Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-bang-liet-phuong-hoang-liet-ha-noi-melody-residences/ban-hanoi-linh-dam-120-01m-thanh-toan-tien-do-gian-pr44037488
Hoàng Mai,Quỹ căn đẹp hiếm tại Feliz Homes 2PN chỉ 5 tỷ | 4PN cực hiếm căn bán 10 tỷ,5000.0,65.0,76.92307692307692,P. Hoàng Văn Thụ (P. Tương Mai mới),Đăng hôm qua,,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-hoang-van-thu-4-feliz-homes/quy-ep-hiem-tai-2pn-chi-5-ty-4pn-cuc-hiem-ban-10-ty-pr45307326
Hoàng Mai,"Quỹ căn chuyển nhượng rẻ nhất dự án Feliz Homes, dt: 45,64,,73,76,78,90,96,108,114m. Lh:0964 161 ***",6700.0,78.0,85.8974358974359,P. Hoàng Văn Thụ (P. Tương Mai mới),Đăng 2 ngày trước,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-mai-phuong-hoang-van-thu-4-feliz-homes/quy-chuyen-nhuong-re-nhat-du-an-dt-45-64-73-76-78-90-96-108-114m-lh-0964161887-pr45299346
Hoàng Mai,Tổng Hợp Quỹ Căn 1-2-3 Phòng ngủ Feliz Homes. Bán giá rẻ nhất mặc cả thoải mái,6000.0,70.0,85.71428571428571,P. Hoàng Văn Thụ (P. Tương Mai mới),Đăng 3 ngày trước,Có,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-hoang-van-thu-4-feliz-homes/ban-3-phong-ngu-san-vuon-homes-pr43600574
Hoàng Mai,"Chính chủ bán Chung cư Thông tấn xã, view đẹp, 3 phòng ngủ, 109.9m2. Giá 9,6 tỷ có thương lượng.",9600.0,109.9,87.35213830755231,P. Đại Kim (P. Hoàng Liệt mới),Đăng 4 ngày trước,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-phuong-dai-kim-chung-cu-thong-tan-xa-viet-nam/chinh-chu-ban-goc-view-ep-3-phong-ngu-103-8m2-pr45240490
Hoàng Mai,"BÁN CĂN 3PN, 4PN TOÀ X2 ĐẠI KIM - BẮC LINH ĐÀM - HOÀNG MAI - HÀ NỘI. ĐÃ CÓ SỔ. MỖI NHÀ 1 SLOT Ô TÔ",,86.0,,P. Đại Kim (P. Hoàng Liệt mới),Đăng 5 ngày trước,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hoa-phuong-dai-kim-chung-cu-x2-dai-kim/ban-3pn-4pn-toa-ai-bac-linh-am-a-co-so-moi-nha-1-slot-o-to-pr45269914
Hoàng Mai,"BÁN CĂN TẦNG TRUNG ĐẸP,SUẤT CBNV-NGOẠI GIAO 1PN+/2PN/3PN/DUPLEX VIEW ĐẸP,CK 22% + 600Tr,LH NGAY CĐT",,70.0,,P. Thanh Trì (P. Lĩnh Nam mới),Đăng 6 ngày trước,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vinh-hung-phuong-thanh-tri-rivea-residences/ban-tang-trung-ep-suat-cbnv-ngoai-giao-1pn-2pn-3pn-duplex-view-ep-ck-22-600tr-lh-ngay-c-t-pr45189123
Hoàng Mai,Sẵn sổ đỏ - Bán căn 09 chung cư X2 Đại Kim tầng 1x sổ đỏ 95m2,7100.0,95.0,74.73684210526316,P. Đại Kim (P. Hoàng Liệt mới),Đăng 6 ngày trước,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hoa-phuong-dai-kim-chung-cu-x2-dai-kim/san-so-o-ban-09-ai-tang-1x-so-o-95m2-pr45262365
Hoàng Mai,"Bán gấp CC X2 Đại Kim, 54 triệu/m2, 123m2, 4PN, 2WC, nhỉnh 6 tỷ Trần Hòa, Hoàng Mai, Hà Nội",6640.0,123.0,53.983739837398375,P. Đại Kim (P. Hoàng Liệt mới),Đăng 6 ngày trước,Có,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hoa-phuong-dai-kim-chung-cu-x2-dai-kim/ban-gap-cc-54-trieu-m2-123m2-4pn-2wc-hoang-mai-ha-noi-pr44892199
Hoàng Mai,CHÍNH CHỦ BÁN GẤP CĂN 2PN 73M2 TÒA PARK 6 - TIMES CITY GIÁ 9.1 TỶ,9200.0,72.4,127.07182320441989,P. Mai Động (P. Tương Mai mới),Đăng hôm nay,Có,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-nam-phuong-mai-dong-1-vinhomes-times-city-park-hill/chinh-chu-ban-gap-2pn-73m2-toa-6-gia-9-3-ty-pr45301847
Hoàng Mai,"Chính chủ cần bán căn hộ Galia Yên Sở 1PN tầng đẹp, view thoáng ,mua nhà tặng sân vườn, giá tốt",,45.0,,P. Yên Sở (P. Lĩnh Nam mới),Đăng hôm nay,,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-yen-so-galia-hanoi/chinh-chu-ban-1pn-tang-dep-view-thoang-mua-nha-tang-san-vuon-gia-tot-pr44513675
Hoàng Mai,"Bán căn hộ chung cư CTI 1-1A, Vĩnh Hoàng, Đền Lừ, Hoàng Mai, Hà Nội",4500.0,55.0,81.81818181818181,P. Hoàng Văn Thụ (P. Tương Mai mới),Đăng hôm nay,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tam-trinh-phuong-hoang-van-thu-4-khu-do-thi-vinh-hoang/ban-cc-54m2-gia-sieu-hoi-4-75-ty-tai-cti-1-1a-hoang-mai-ha-noi-pr45255912
Hoàng Mai,"Bán Gấp 5 tỷ 250 căn 03 ct2a - Gelexia 727 Tam Trinh, Hoàng Mai, HN. 68m - thương lượng.0916 800 ***",5250.0,68.0,77.20588235294117,P. Yên Sở (P. Lĩnh Nam mới),Đăng hôm qua,Có,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tam-trinh-phuong-yen-so-gelexia-riverside/ban-03-ct2a-727-hoang-mai-hn-83-trieu-m-68m-thuong-luong-0916800007-pr45265503
Hoàng Mai,"Bán gấp 7 tỷ 7 căn góc 3 ngủ 90m CT2a, ban công view Gamuda, tại chung cư Gelexia 727 Tam Trinh, HN",7700.0,90.0,85.55555555555556,P. Yên Sở (P. Lĩnh Nam mới),Đăng hôm qua,Có,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tam-trinh-phuong-yen-so-gelexia-riverside/ban-gap-7-ty-7-goc-3-ngu-90m-ct2a-ban-cong-view-gamuda-tai-727-hn-pr45308052
